Zona,Quarter,horas,WPD_mean,WPD_p50,WPD_p90,WPD_PI_low90,WPD_PI_high90,E_free_kWh_m2,E_PI_low90,E_PI_high90,FNRR,coh,E_usable_kWh_m2,E_usable_PI_low90,E_usable_PI_high90
1,2021Q3,2208,0.271747396788836,0.155341935752666,0.680631474000917,0.271747396788836,0.271747396788836,0.60001825210975,0.60001825210975,0.60001825210975,0.104837484847938,0.895162515152062,0.537113847695708,0.537113847695708,0.537113847695708
1,2021Q4,2208,0.268413161066918,0.175990393610621,0.58639717932543,0.268413161066918,0.268413161066918,0.592656259635754,0.592656259635754,0.592656259635754,0.25612051152556,0.74387948847444,0.44086483525902,0.44086483525902,0.44086483525902
1,2022Q1,2160,0.266287470652446,0.286927682106621,0.390624133831175,0.266287470652446,0.266287470652446,0.575180936609283,0.575180936609283,0.575180936609283,0.0487393629602106,0.951260637039789,0.54714698417209,0.54714698417209,0.54714698417209
1,2022Q2,2184,0.724946163287459,0.357854279973693,1.63825689625571,0.721933487649665,0.751550053312314,1.58328242061981,1.57670273702687,1.64138531643409,0.12824755219128,0.87175244780872,1.38023032574784,1.37449447046988,1.43088166739871
1,2022Q3,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,1549145296.03217,0.943746577988353,0,3420512813.63903,0.0455862214588078,0.954413778541192,0.900724737483184,0,3264584559.01379
1,2022Q4,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,32494735654264.9,0.943746577988353,0,71748376324616.8,0.0455862214588078,0.954413778541192,0.900724737483184,0,68477638952173
1,2023Q1,2160,0.427421457422261,0.368680052078756,0.877042814583201,0,55808318316456100,0.923230348032085,0,120545967563545000,0.0455911125309816,0.954408887469018,0.881139249342937,0,115050142791200000
1,2023Q2,2184,0.427421457422261,0.368680052078756,0.877042814583201,0,30553026573117700000,0.933488463010219,0,66727810035689100000,0.0455886401208717,0.954411359879128,0.89093199341306,0,63685779917918200000
1,2023Q3,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,8.24878635495477e+21,0.943746577988353,0,1.82133202717401e+22,0.0455862214588078,0.954413778541192,0.900724737483184,0,1.73830438203324e+22
1,2023Q4,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,1.29638912803471e+24,0.943746577988353,0,2.86242719470065e+24,0.0455862214588078,0.954413778541192,0.900724737483184,0,2.73193995469331e+24
1,2024Q1,2184,0.427421457422261,0.368680052078756,0.877042814583201,0,1.29348532643229e+26,0.933488463010219,0,2.82497195292812e+26,0.0455886401208717,0.954411359879128,0.89093199341306,0,2.69618532321452e+26
1,2024Q2,2184,0.427421457422261,0.368680052078756,0.877042814583201,0,9.25534940674595e+27,0.933488463010219,0,2.02136831043332e+28,0.0455886401208717,0.954411359879128,0.89093199341306,0,1.92921687797724e+28
1,2024Q3,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,5.26099838050218e+29,0.943746577988353,0,1.16162844241488e+30,0.0455862214588078,0.954413778541192,0.900724737483184,0,1.10867419098611e+30
1,2024Q4,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,2.4144090289476e+31,0.943746577988353,0,5.33101513591631e+31,0.0455862214588078,0.954413778541192,0.900724737483184,0,5.08799429933017e+31
1,2025Q1,2160,0.427421457422261,0.368680052078756,0.877042814583201,0,8.64371215346001e+32,0.923230348032085,0,1.86704182514736e+33,0.0455911125309816,0.954408887469018,0.881139249342937,0,1.78192131119702e+33
1,2025Q2,2184,0.427421457422261,0.368680052078756,0.877042814583201,0,2.66044956788413e+34,0.933488463010219,0,5.81042185625895e+34,0.0455886401208717,0.954411359879128,0.89093199341306,0,5.54553262530351e+34
1,2025Q3,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,7.36432341608655e+35,0.943746577988353,0,1.62604261027191e+36,0.0455862214588078,0.954413778541192,0.900724737483184,0,1.5519174717386e+36
1,2025Q4,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,1.81034069032129e+37,0.943746577988353,0,3.99723224422941e+37,0.0455862214588078,0.954413778541192,0.900724737483184,0,3.81501352992168e+37
1,2026Q1,2160,0.427421457422261,0.368680052078756,0.877042814583201,0,3.78466225272048e+38,0.923230348032085,0,8.17487046587625e+38,0.0455911125309816,0.954408887469018,0.881139249342937,0,7.80216902654028e+38
1,2026Q2,2184,0.427421457422261,0.368680052078756,0.877042814583201,0,7.1944500317985e+39,0.933488463010219,0,1.57126788694479e+40,0.0455886401208717,0.954411359879128,0.89093199341306,0,1.49963592071338e+40
1,2026Q3,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,1.28734167922336e+41,0.943746577988353,0,2.84245042772518e+41,0.0455862214588078,0.954413778541192,0.900724737483184,0,2.71287385304121e+41
1,2026Q4,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,2.13413095982848e+42,0.943746577988353,0,4.71216115930128e+42,0.0455862214588078,0.954413778541192,0.900724737483184,0,4.49735153714378e+42
