Zona,Year,Q,YQ,horas_teo,horas_obs,coverage,WPD_p50,WPD_p90,WPD_mean,E_free,E_usable,FNRR,coh,E_free_lo,E_free_hi
3,2027,4,2027 Q4,2208,0,1,3.60517358538823,1.17273369969052,2.63219763110915,0.558017997285214,0.558017997285214,0,1,0,44.7848682255374
3,2028,1,2028 Q1,2184,0,1,3.60517358538823,1.15433559183863,2.62483838796839,0.507523824727302,0.507523824727302,0,1,0,44.7848682255374
3,2028,2,2028 Q2,2184,0,1,3.60517358538823,1.60101122127746,2.80350863974392,0.37620156163607,0.37620156163607,0,1,0,44.7848682255374
3,2028,3,2028 Q3,2208,0,1,3.60517358538823,3.18010936945728,3.43514789901585,0.743824719303553,0.743824719303553,0,1,0,44.7848682255374
3,2028,4,2028 Q4,2208,0,1,3.60517358538823,0.833647624257188,2.49656320093581,0.158403277179959,0.158403277179959,0,1,0,44.7848682255374
4,2017,1,2017 Q1,2160,0,0,3.60517358538823,22.6247481656676,6.41959677018275,13.8663290235947,6.69652472431296,0.517065784828973,0.482934215171027,,
4,2017,2,2017 Q2,2184,0,0,3.60517358538823,6.14756569392207,4.62120402025952,10.0927095802468,7.83689678967365,0.223509135246314,0.776490864753686,,
4,2017,3,2017 Q3,2208,0,0,3.60517358538823,36.4822358217407,10.1546766245973,22.4215259871107,9.44894312760313,0.578577161383442,0.421422838616558,,
4,2017,4,2017 Q4,2208,0,0,3.60517358538823,7.84464484388289,5.20526188282501,11.4932182372776,8.0521695512979,0.299398185515948,0.700601814484052,,
4,2018,1,2018 Q1,2160,0,0,3.60517358538823,22.6247481656676,6.41959677018275,13.8663290235947,6.69652472431296,0.517065784828973,0.482934215171027,,
4,2018,2,2018 Q2,2184,0,0,3.60517358538823,6.14756569392207,4.62120402025952,10.0927095802468,7.83689678967365,0.223509135246314,0.776490864753686,,
4,2018,3,2018 Q3,2208,0,0,3.60517358538823,36.4822358217407,10.1546766245973,22.4215259871107,9.44894312760313,0.578577161383442,0.421422838616558,,
4,2018,4,2018 Q4,2208,0,0,3.60517358538823,7.84464484388289,5.20526188282501,11.4932182372776,8.0521695512979,0.299398185515948,0.700601814484052,,
4,2019,1,2019 Q1,2160,12,0.00555555555555556,3.60517358538823,22.6247481656676,6.50701339768129,14.0551489389916,6.78771232196379,0.517065784828973,0.482934215171027,,
4,2019,2,2019 Q2,2184,23,0.0105311355311355,3.60517358538823,6.21084699861997,4.64108170276883,10.1361224388471,7.83548975600078,0.226973647637588,0.773026352362412,,
4,2019,3,2019 Q3,2208,0,0,3.60517358538823,36.4822358217407,10.1546766245973,22.4215259871107,9.44894312760313,0.578577161383442,0.421422838616558,,
4,2019,4,2019 Q4,2208,0,0,3.60517358538823,7.84464484388289,5.20526188282501,11.4932182372776,8.0521695512979,0.299398185515948,0.700601814484052,,
4,2020,1,2020 Q1,2184,0,0,3.60517358538823,9.96939508765328,6.38624792727827,13.9475654731757,8.89331005675394,0.362375457289822,0.637624542710178,,
